Tipo Producto,Nombre Producto,Subproducto,Nombre Subproducto,ID Cliente 2
3,Prestamos,705,Credicheque (RC) - BAU,10000191040
3,Prestamos,741,Libre Inversion,10000203622
1,Tarjeta Credito Visa,94,VLNCLAS,10000015445
1,Tarjeta Credito Visa,62,CENS G,10000079288
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000271733
1,Tarjeta Credito Visa,61,CENS CL,10000023977
3,Prestamos,743,CONSUMO VEHICULO,10000299102
12,Tarjeta Visa,36,VIS PLAV,10000241082
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000003675
4,Cuenta de Ahorro,33,CUENTA FIEL,10000166785
1,Tarjeta Credito Visa,61,CENS CL,10000040799
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000271655
2,Tarjeta credito Master,83,MCLASH,10000183436
1,Tarjeta Credito Visa,96,VIS CL CRO,10000287589
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000022361
2,Tarjeta credito Master,79,OLM,10000066294
300,Leasing Productos,6500,Leasing  Habitacional,10000000141
200,Productos Banco SFC,216,Creditos de consumo,10000275845
9,TD M Tarjeta Debito Master,525358,MTRO,10000303641
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000006143
12,Tarjeta Visa,21,VIS INTE AV,10000245610
3,Prestamos,400,Hipotecario Vivienda U.V.R.,10000282181
3,Prestamos,732,Rotativo,10000174838
1,Tarjeta Credito Visa,91,PRPLAT,10000161060
3,Prestamos,741,Libre Inversion,10000341061
12,Tarjeta Visa,36,VIS PLAV,10000232009
2,Tarjeta credito Master,74,MASORCL,10000046685
12,Tarjeta Visa,36,VIS PLAV,10000075598
1,Tarjeta Credito Visa,1,VIS CL,10000105978
3,Prestamos,743,CONSUMO VEHICULO,10000008564
1,Tarjeta Credito Visa,73,VIS SIG,10000305937
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000337874
3,Prestamos,230,LIBRE INVERS HIPTECARIO CMCIAL,10000159161
1,Tarjeta Credito Visa,62,CENS G,10000323773
1,Tarjeta Credito Visa,62,CENS G,10000030814
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000031498
1,Tarjeta Credito Visa,94,VLNCLAS,10000145090
3,Prestamos,613,Crédito Comercial,10000331782
2,Tarjeta credito Master,4,MOR,10000325034
1,Tarjeta Credito Visa,62,CENS G,10000028219
3,Prestamos,15,Migrado empleado ,10000044818
12,Tarjeta Visa,36,VIS PLAV,10000258266
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000268490
1,Tarjeta Credito Visa,63,VIS CAFN,10000083246
1,Tarjeta Credito Visa,62,CENS G,10000324682
3,Prestamos,743,CONSUMO VEHICULO,10000270010
1,Tarjeta Credito Visa,94,VLNCLAS,10000048872
4,Cuenta de Ahorro,101,CTA AH MOMENTUM CLASICO2,10000172681
1,Tarjeta Credito Visa,61,CENS CL,10000223397
1,Tarjeta Credito Visa,62,CENS G,10000232581
4,Cuenta de Ahorro,1,CUENTA DE AHORROS TRADICIONAL,10000335263
4,Cuenta de Ahorro,33,CUENTA FIEL,10000085494
1,Tarjeta Credito Visa,61,CENS CL,10000288600
1,Tarjeta Credito Visa,51,VIS INTE CEN,10000125400
200,Productos Banco SFC,201,Cuenta de ahorro,10000156070
1,Tarjeta Credito Visa,51,VIS INTE CEN,10000030274
3,Prestamos,732,Rotativo,10000191841
9,TD M Tarjeta Debito Master,525358,MTRO,10000205843
12,Tarjeta Visa,36,VIS PLAV,10000234990
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000144702
12,Tarjeta Visa,38,VIS PLT RE,10000187987
1,Tarjeta Credito Visa,94,VLNCLAS,10000104983
2,Tarjeta credito Master,3,MC,10000347880
9,TD M Tarjeta Debito Master,525358,MTRO,10000337206
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000290756
2,Tarjeta credito Master,7,PLTUM,10000146645
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000343573
1,Tarjeta Credito Visa,94,VLNCLAS,10000255353
200,Productos Banco SFC,298,Otros productos de Estab SEDPE,10000041160
1,Tarjeta Credito Visa,96,VIS CL CRO,10000075294
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000290130
300,Leasing Productos,6500,Leasing  Habitacional,10000085647
1,Tarjeta Credito Visa,25,Visa Oro Nuestra Más Por Menos,10000068399
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000156338
200,Productos Banco SFC,215,Tarjetas de crédito,10000041572
3,Prestamos,741,Libre Inversion,10000342857
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000174068
3,Prestamos,230,LIBRE INVERS HIPTECARIO CMCIAL,10000172793
10,Tarjeta Credito Amex,9,STMX,10000156317
1,Tarjeta Credito Visa,94,VLNCLAS,10000318672
4,Cuenta de Ahorro,33,CUENTA FIEL,10000012934
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000157554
200,Productos Banco SFC,201,Cuenta de ahorro,10000150982
1,Tarjeta Credito Visa,99,VIS SIG CLAS,10000132332
1,Tarjeta Credito Visa,73,VIS SIG,10000057903
12,Tarjeta Visa,36,VIS PLAV,10000205341
1,Tarjeta Credito Visa,62,CENS G,10000227741
9,TD M Tarjeta Debito Master,525358,MTRO,10000153249
12,Tarjeta Visa,21,VIS INTE AV,10000272186
2,Tarjeta credito Master,3,MC,10000028000
4,Cuenta de Ahorro,33,CUENTA FIEL,10000043236
1,Tarjeta Credito Visa,61,CENS CL,10000112441
1,Tarjeta Credito Visa,2,VIS OR,10000258898
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000119268
1,Tarjeta Credito Visa,61,CENS CL,10000225498
4,Cuenta de Ahorro,33,CUENTA FIEL,10000111365
3,Prestamos,743,CONSUMO VEHICULO,10000138235
1,Tarjeta Credito Visa,62,CENS G,10000021254
1,Tarjeta Credito Visa,62,CENS G,10000048504
1,Tarjeta Credito Visa,73,VIS SIG,10000310033
12,Tarjeta Visa,36,VIS PLAV,10000018419
1,Tarjeta Credito Visa,9,EPAUT,10000075932
1,Tarjeta Credito Visa,73,VIS SIG,10000019007
1,Tarjeta Credito Visa,61,CENS CL,10000021835
3,Prestamos,743,CONSUMO VEHICULO,10000357690
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000026863
4,Cuenta de Ahorro,33,CUENTA FIEL,10000081014
2,Tarjeta credito Master,10,MASBCK,10000087043
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000331005
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000025447
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000003645
4,Cuenta de Ahorro,33,CUENTA FIEL,10000085811
1,Tarjeta Credito Visa,51,VIS INTE CEN,10000041336
1,Tarjeta Credito Visa,50,CLASCAM,10000022222
1,Tarjeta Credito Visa,2,VIS OR,10000349063
3,Prestamos,732,Rotativo,10000019480
1,Tarjeta Credito Visa,62,CENS G,10000033551
12,Tarjeta Visa,36,VIS PLAV,10000036374
2,Tarjeta credito Master,55,BASIC TP,10000356459
3,Prestamos,66,ABRIENDO PUERTAS AL 2001,10000211484
1,Tarjeta Credito Visa,94,VLNCLAS,10000265645
1,Tarjeta Credito Visa,61,CENS CL,10000247660
4,Cuenta de Ahorro,6,AHORROS ESPECIAL P.JURIDICAS,10000069710
4,Cuenta de Ahorro,33,CUENTA FIEL,10000290556
1,Tarjeta Credito Visa,62,CENS G,10000164869
3,Prestamos,732,Rotativo,10000047656
3,Prestamos,705,Credicheque (RC) - BAU,10000193528
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000116950
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000290854
4,Cuenta de Ahorro,1,CUENTA DE AHORROS TRADICIONAL,10000169883
12,Tarjeta Visa,36,VIS PLAV,10000104250
12,Tarjeta Visa,36,VIS PLAV,10000222169
12,Tarjeta Visa,36,VIS PLAV,10000052209
12,Tarjeta Visa,21,VIS INTE AV,10000055159
1,Tarjeta Credito Visa,96,VIS CL CRO,10000059682
1,Tarjeta Credito Visa,2,VIS OR,10000348299
12,Tarjeta Visa,82,VIS GOR,10000091419
2,Tarjeta credito Master,57,ORTEP,10000084768
1,Tarjeta Credito Visa,78,VIS INTE,10000030573
2,Tarjeta credito Master,79,OLM,10000014025
90,No Vinculados,90,no vinculados,10000285432
1,Tarjeta Credito Visa,62,CENS G,10000341624
7,CDTS,7,CDT >= 12 Y < 18 PESOS T.F 365,10000029275
12,Tarjeta Visa,82,VIS GOR,10000284724
200,Productos Banco SFC,215,Tarjetas de crédito,10000078113
12,Tarjeta Visa,36,VIS PLAV,10000044038
2,Tarjeta credito Master,72,PLTPAN,10000098898
3,Prestamos,705,Credicheque (RC) - BAU,10000175465
3,Prestamos,899,Castigada Comercial Uvr,10000200853
2,Tarjeta credito Master,7,PLTUM,10000349872
7,CDTS,3,CDT < 6 MESES PESOS T.F 365,10000136182
12,Tarjeta Visa,84,VIS CLS CS,10000255488
12,Tarjeta Visa,91,CASTVP,10000319376
1,Tarjeta Credito Visa,78,VIS INTE,10000030573
9,TD M Tarjeta Debito Master,525358,MTRO,10000203811
1,Tarjeta Credito Visa,62,CENS G,10000258278
4,Cuenta de Ahorro,41,CTA AH SAVING ESPECIAL5,10000115992
1,Tarjeta Credito Visa,96,VIS CL CRO,10000353619
2,Tarjeta credito Master,52,MASTER CLÁSICA YAMAHA,10000111636
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000260672
1,Tarjeta Credito Visa,62,CENS G,10000258947
1,Tarjeta Credito Visa,96,VIS CL CRO,10000098719
5,Cuenta Corriente,58,MULTIPRESTAMO ROTATIVO,10000044929
2,Tarjeta credito Master,4,MOR,10000011571
1,Tarjeta Credito Visa,1,VIS CL,10000093319
12,Tarjeta Visa,21,VIS INTE AV,10000019536
1,Tarjeta Credito Visa,62,CENS G,10000019035
5,Cuenta Corriente,51,CUENTA CORRIENTE P.NATURAL,10000135027
1,Tarjeta Credito Visa,62,CENS G,10000253620
2,Tarjeta credito Master,57,ORTEP,10000084339
1,Tarjeta Credito Visa,1,VIS CL,10000090728
12,Tarjeta Visa,36,VIS PLAV,10000250802
3,Prestamos,741,Libre Inversion,10000068902
90,No Vinculados,90,no vinculados,10000292419
12,Tarjeta Visa,21,VIS INTE AV,10000127728
2,Tarjeta credito Master,42,ETCL,10000285738
1,Tarjeta Credito Visa,61,CENS CL,10000215001
12,Tarjeta Visa,36,VIS PLAV,10000215641
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000123513
1,Tarjeta Credito Visa,97,VORCL,10000182318
5,Cuenta Corriente,59,Cuenta corriente,10000188646
1,Tarjeta Credito Visa,62,CENS G,10000240970
12,Tarjeta Visa,36,VIS PLAV,10000263533
12,Tarjeta Visa,36,VIS PLAV,10000324272
1,Tarjeta Credito Visa,62,CENS G,10000046362
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000210941
2,Tarjeta credito Master,10,MASBCK,10000032699
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000233888
12,Tarjeta Visa,36,VIS PLAV,10000050291
1,Tarjeta Credito Visa,62,CENS G,10000044035
2,Tarjeta credito Master,10,MASBCK,10000312209
200,Productos Banco SFC,215,Tarjetas de crédito,10000132706
4,Cuenta de Ahorro,33,CUENTA FIEL,10000114017
12,Tarjeta Visa,84,VIS CLS CS,10000325808
12,Tarjeta Visa,36,VIS PLAV,10000036701
2,Tarjeta credito Master,79,OLM,10000049653
12,Tarjeta Visa,36,VIS PLAV,10000216811
1,Tarjeta Credito Visa,64,CF G2,10000315606
2,Tarjeta credito Master,83,MCLASH,10000084204
12,Tarjeta Visa,81,VIS GALM,10000255882
4,Cuenta de Ahorro,33,CUENTA FIEL,10000001933
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000006565
5,Cuenta Corriente,58,MULTIPRESTAMO ROTATIVO,10000000987
12,Tarjeta Visa,36,VIS PLAV,10000187206
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000127368
2,Tarjeta credito Master,83,MCLASH,10000188185
2,Tarjeta credito Master,44,MMBL,10000026985
300,Leasing Productos,6500,Leasing  Habitacional,10000054897
4,Cuenta de Ahorro,3,CUENTA DE AHORROS CHIQUICUENTA,10000119206
1,Tarjeta Credito Visa,2,VIS OR,10000320875
5,Cuenta Corriente,51,CUENTA CORRIENTE P.NATURAL,10000291214
12,Tarjeta Visa,21,VIS INTE AV,10000080264
1,Tarjeta Credito Visa,99,VIS SIG CLAS,10000091978
12,Tarjeta Visa,21,VIS INTE AV,10000041641
3,Prestamos,779,Cartera castigada vehiculos,10000298871
1,Tarjeta Credito Visa,69,PRIVCEN,10000305064
4,Cuenta de Ahorro,33,CUENTA FIEL,10000268474
1,Tarjeta Credito Visa,62,CENS G,10000067248
1,Tarjeta Credito Visa,15,CLASVISNM,10000054539
2,Tarjeta credito Master,79,OLM,10000303466
12,Tarjeta Visa,36,VIS PLAV,10000216264
1,Tarjeta Credito Visa,23,CLASPEP,10000147337
12,Tarjeta Visa,81,VIS GALM,10000019273
3,Prestamos,732,Rotativo,10000046563
3,Prestamos,705,Credicheque (RC) - BAU,10000190826
1,Tarjeta Credito Visa,1,VIS CL,10000091606
4,Cuenta de Ahorro,45,CTA AH NOMINA 1A1,10000334375
1,Tarjeta Credito Visa,61,CENS CL,10000013737
1,Tarjeta Credito Visa,94,VLNCLAS,10000241180
1,Tarjeta Credito Visa,51,VIS INTE CEN,10000214791
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000004068
1,Tarjeta Credito Visa,98,VPLCL,10000144689
9,TD M Tarjeta Debito Master,525358,MTRO,10000153292
2,Tarjeta credito Master,44,MMBL,10000093390
12,Tarjeta Visa,36,VIS PLAV,10000090592
2,Tarjeta credito Master,10,MASBCK,10000096945
4,Cuenta de Ahorro,33,CUENTA FIEL,10000065074
1,Tarjeta Credito Visa,97,VORCL,10000027894
12,Tarjeta Visa,84,VIS CLS CS,10000230674
3,Prestamos,741,Libre Inversion,10000220341
12,Tarjeta Visa,82,VIS GOR,10000060177
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000265904
1,Tarjeta Credito Visa,62,CENS G,10000122538
1,Tarjeta Credito Visa,62,CENS G,10000023747
1,Tarjeta Credito Visa,94,VLNCLAS,10000026130
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000339920
3,Prestamos,740,Libranza Vinculados,10000025034
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000004464
1,Tarjeta Credito Visa,6,PLTUM,10000214999
3,Prestamos,705,Credicheque (RC) - BAU,10000095447
1,Tarjeta Credito Visa,62,CENS G,10000273031
12,Tarjeta Visa,36,VIS PLAV,10000277790
1,Tarjeta Credito Visa,62,CENS G,10000209685
2,Tarjeta credito Master,57,ORTEP,10000084584
4,Cuenta de Ahorro,33,CUENTA FIEL,10000167883
12,Tarjeta Visa,36,VIS PLAV,10000183043
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000202172
1,Tarjeta Credito Visa,73,VIS SIG,10000103114
12,Tarjeta Visa,36,VIS PLAV,10000185871
12,Tarjeta Visa,36,VIS PLAV,10000047781
3,Prestamos,732,Rotativo,10000273065
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000021117
1,Tarjeta Credito Visa,61,CENS CL,10000278622
9,TD M Tarjeta Debito Master,525358,MTRO,10000334856
90,No Vinculados,90,no vinculados,10000284309
3,Prestamos,415,Hip Vis Sin Beneficio,10000212550
4,Cuenta de Ahorro,33,CUENTA FIEL,10000116684
12,Tarjeta Visa,36,VIS PLAV,10000130221
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000016328
3,Prestamos,741,Libre Inversion,10000063170
3,Prestamos,744,UNIFICACIÓN ALIVIOS T CERO,10000127222
1,Tarjeta Credito Visa,62,CENS G,10000171070
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000148323
1,Tarjeta Credito Visa,2,VIS OR,10000293042
1,Tarjeta Credito Visa,62,CENS G,10000071628
12,Tarjeta Visa,36,VIS PLAV,10000015771
1,Tarjeta Credito Visa,62,CENS G,10000210875
1,Tarjeta Credito Visa,62,CENS G,10000167322
4,Cuenta de Ahorro,35,CTA AH RENTAPREMIUM NOMINA,10000150009
1,Tarjeta Credito Visa,61,CENS CL,10000157883
1,Tarjeta Credito Visa,2,VIS OR,10000349428
12,Tarjeta Visa,36,VIS PLAV,10000131456
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000124007
3,Prestamos,741,Libre Inversion,10000289389
2,Tarjeta credito Master,7,PLTUM,10000235566
3,Prestamos,705,Credicheque (RC) - BAU,10000159302
3,Prestamos,743,CONSUMO VEHICULO,10000357727
2,Tarjeta credito Master,44,MMBL,10000073104
2,Tarjeta credito Master,83,MCLASH,10000030170
3,Prestamos,741,Libre Inversion,10000289613
12,Tarjeta Visa,36,VIS PLAV,10000025953
1,Tarjeta Credito Visa,94,VLNCLAS,10000348372
12,Tarjeta Visa,59,VIS GA,10000261357
12,Tarjeta Visa,81,VIS GALM,10000254352
1,Tarjeta Credito Visa,61,CENS CL,10000164298
3,Prestamos,732,Rotativo,10000071794
2,Tarjeta credito Master,83,MCLASH,10000089132
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000017219
1,Tarjeta Credito Visa,2,VIS OR,10000066531
300,Leasing Productos,6500,Leasing  Habitacional,10000000037
1,Tarjeta Credito Visa,61,CENS CL,10000074123
12,Tarjeta Visa,21,VIS INTE AV,10000042031
2,Tarjeta credito Master,79,OLM,10000355982
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000145770
12,Tarjeta Visa,36,VIS PLAV,10000211319
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000056734
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000089097
1,Tarjeta Credito Visa,99,VIS SIG CLAS,10000096079
1,Tarjeta Credito Visa,62,CENS G,10000327060
5,Cuenta Corriente,51,CUENTA CORRIENTE P.NATURAL,10000045351
2,Tarjeta credito Master,83,MCLASH,10000093143
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000274136
12,Tarjeta Visa,59,VIS GA,10000072153
1,Tarjeta Credito Visa,6,PLTUM,10000112159
3,Prestamos,705,Credicheque (RC) - BAU,10000030141
2,Tarjeta credito Master,79,OLM,10000346689
4,Cuenta de Ahorro,41,CTA AH SAVING ESPECIAL5,10000119724
1,Tarjeta Credito Visa,73,VIS SIG,10000287518
12,Tarjeta Visa,36,VIS PLAV,10000089549
4,Cuenta de Ahorro,30,AHORROS CUENTA CONMIGO,10000217952
3,Prestamos,732,Rotativo,10000175776
1,Tarjeta Credito Visa,73,VIS SIG,10000021616
1,Tarjeta Credito Visa,61,CENS CL,10000292896
1,Tarjeta Credito Visa,61,CENS CL,10000211779
200,Productos Banco SFC,298,Otros productos de Estab SEDPE,10000042130
3,Prestamos,415,Hip Vis Sin Beneficio,10000212854
12,Tarjeta Visa,38,VIS PLT RE,10000208230
3,Prestamos,756,Unificaciones consumo,10000044321
1,Tarjeta Credito Visa,51,VIS INTE CEN,10000320970
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000002075
1,Tarjeta Credito Visa,73,VIS SIG,10000009275
12,Tarjeta Visa,36,VIS PLAV,10000093995
5,Cuenta Corriente,51,CUENTA CORRIENTE P.NATURAL,10000187294
4,Cuenta de Ahorro,33,CUENTA FIEL,10000268654
200,Productos Banco SFC,215,Tarjetas de crédito,10000029771
1,Tarjeta Credito Visa,51,VIS INTE CEN,10000037458
12,Tarjeta Visa,21,VIS INTE AV,10000028451
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000010428
2,Tarjeta credito Master,79,OLM,10000354855
3,Prestamos,741,Libre Inversion,10000002698
1,Tarjeta Credito Visa,2,VIS OR,10000299812
3,Prestamos,741,Libre Inversion,10000000611
1,Tarjeta Credito Visa,61,CENS CL,10000045090
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000212655
200,Productos Banco SFC,215,Tarjetas de crédito,10000030672
1,Tarjeta Credito Visa,62,CENS G,10000221825
3,Prestamos,743,CONSUMO VEHICULO,10000202378
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000334307
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000208434
2,Tarjeta credito Master,44,MMBL,10000019740
1,Tarjeta Credito Visa,61,CENS CL,10000248689
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000339675
1,Tarjeta Credito Visa,2,VIS OR,10000045279
2,Tarjeta credito Master,4,MOR,10000061298
2,Tarjeta credito Master,3,MC,10000279213
10,Tarjeta Credito Amex,9,STMX,10000164522
1,Tarjeta Credito Visa,96,VIS CL CRO,10000215870
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000023109
1,Tarjeta Credito Visa,61,CENS CL,10000279886
1,Tarjeta Credito Visa,62,CENS G,10000215856
4,Cuenta de Ahorro,30,AHORROS CUENTA CONMIGO,10000013359
1,Tarjeta Credito Visa,94,VLNCLAS,10000011176
1,Tarjeta Credito Visa,99,VIS SIG CLAS,10000107941
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000025390
4,Cuenta de Ahorro,1,CUENTA DE AHORROS TRADICIONAL,10000054028
1,Tarjeta Credito Visa,61,CENS CL,10000309115
12,Tarjeta Visa,36,VIS PLAV,10000226727
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000337819
2,Tarjeta credito Master,4,MOR,10000085084
8,TD v Tarjeta Debito visa,482453,Migrada ,10000333458
4,Cuenta de Ahorro,33,CUENTA FIEL,10000119328
3,Prestamos,230,LIBRE INVERS HIPTECARIO CMCIAL,10000213020
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000179365
12,Tarjeta Visa,82,VIS GOR,10000021665
2,Tarjeta credito Master,44,MMBL,10000272655
2,Tarjeta credito Master,73,Master Clásica Claro,10000316295
1,Tarjeta Credito Visa,99,VIS SIG CLAS,10000023375
2,Tarjeta credito Master,4,MOR,10000015576
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000069346
2,Tarjeta credito Master,83,MCLASH,10000084518
10,Tarjeta Credito Amex,9,STMX,10000208123
2,Tarjeta credito Master,7,PLTUM,10000129192
1,Tarjeta Credito Visa,61,CENS CL,10000109620
3,Prestamos,411,CARTERA VIVIENDA PESOS,10000211635
3,Prestamos,741,Libre Inversion,10000062612
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000170714
1,Tarjeta Credito Visa,61,CENS CL,10000024011
12,Tarjeta Visa,36,VIS PLAV,10000216463
200,Productos Banco SFC,215,Tarjetas de crédito,10000211159
3,Prestamos,732,Rotativo,10000169983
1,Tarjeta Credito Visa,1,VIS CL,10000158346
7,CDTS,3,CDT < 6 MESES PESOS T.F 365,10000094577
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000339269
1,Tarjeta Credito Visa,61,CENS CL,10000292409
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000226709
3,Prestamos,741,Libre Inversion,10000057159
3,Prestamos,705,Credicheque (RC) - BAU,10000191556
2,Tarjeta credito Master,3,MC,10000344037
12,Tarjeta Visa,21,VIS INTE AV,10000038203
4,Cuenta de Ahorro,29,AHORROS PLAN LOGRO,10000339027
200,Productos Banco SFC,201,Cuenta de ahorro,10000177855
2,Tarjeta credito Master,79,OLM,10000308041
1,Tarjeta Credito Visa,93,VIS LINOR,10000098509
4,Cuenta de Ahorro,14,CTA DE AHORRO FISCAL AFC CAPIT,10000004658
1,Tarjeta Credito Visa,2,VIS OR,10000103470
3,Prestamos,325,Cartera cial vehículo,10000306495
1,Tarjeta Credito Visa,94,VLNCLAS,10000246284
4,Cuenta de Ahorro,15,CUENTA DE AHORROS NOMINA,10000168735
3,Prestamos,741,Libre Inversion,10000301444
3,Prestamos,732,Rotativo,10000193654
1,Tarjeta Credito Visa,3,VIS PLAT CEN,10000237762
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000333784
12,Tarjeta Visa,36,VIS PLAV,10000130623
12,Tarjeta Visa,36,VIS PLAV,10000350220
2,Tarjeta credito Master,3,MC,10000070105
9,TD M Tarjeta Debito Master,525358,MTRO,10000040030
12,Tarjeta Visa,36,VIS PLAV,10000175102
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000321668
12,Tarjeta Visa,84,VIS CLS CS,10000351811
12,Tarjeta Visa,36,VIS PLAV,10000107942
2,Tarjeta credito Master,3,MC,10000271239
1,Tarjeta Credito Visa,62,CENS G,10000281114
3,Prestamos,743,CONSUMO VEHICULO,10000299404
12,Tarjeta Visa,21,VIS INTE AV,10000040921
4,Cuenta de Ahorro,36,FLEXI CUENTA,10000338259
1,Tarjeta Credito Visa,94,VLNCLAS,10000163648
1,Tarjeta Credito Visa,61,CENS CL,10000042364
2,Tarjeta credito Master,4,MOR,10000093871
9,TD M Tarjeta Debito Master,525358,MTRO,10000336844
12,Tarjeta Visa,36,VIS PLAV,10000316506
300,Leasing Productos,6500,Leasing  Habitacional,10000000212
1,Tarjeta Credito Visa,95,VIS PRI PLAT,10000315301
1,Tarjeta Credito Visa,62,CENS G,10000242392
12,Tarjeta Visa,92,TARJETA DE CRÉDITO,10000133032
1,Tarjeta Credito Visa,73,VIS SIG,10000177573
4,Cuenta de Ahorro,42,CTA AH SAVING ESPECIAL5,10000119392
1,Tarjeta Credito Visa,1,VIS CL,10000294698
1,Tarjeta Credito Visa,1,VIS CL,10000182984
1,Tarjeta Credito Visa,51,VIS INTE CEN,10000344877
12,Tarjeta Visa,36,VIS PLAV,10000032762
1,Tarjeta Credito Visa,61,CENS CL,10000330367
2,Tarjeta credito Master,26,HOCOCL,10000320393
12,Tarjeta Visa,36,VIS PLAV,10000178473
1,Tarjeta Credito Visa,61,CENS CL,10000309494
12,Tarjeta Visa,21,VIS INTE AV,10000058315
1,Tarjeta Credito Visa,60,ORCAF,10000122892
4,Cuenta de Ahorro,33,CUENTA FIEL,10000268320
1,Tarjeta Credito Visa,61,CENS CL,10000316123
4,Cuenta de Ahorro,33,CUENTA FIEL,10000239032
2,Tarjeta credito Master,7,PLTUM,10000012130
9,TD M Tarjeta Debito Master,525358,MTRO,10000134432
12,Tarjeta Visa,36,VIS PLAV,10000196359
4,Cuenta de Ahorro,33,CUENTA FIEL,10000136883
12,Tarjeta Visa,36,VIS PLAV,10000054938
9,TD M Tarjeta Debito Master,525358,MTRO,10000336226
90,No Vinculados,90,no vinculados,10000221006
1,Tarjeta Credito Visa,97,VORCL,10000237422
1,Tarjeta Credito Visa,73,VIS SIG,10000143073
2,Tarjeta credito Master,83,MCLASH,10000177425
2,Tarjeta credito Master,58,MGRWDS,10000011711
3,Prestamos,230,LIBRE INVERS HIPTECARIO CMCIAL,10000044363
1,Tarjeta Credito Visa,62,CENS G,10000026175
12,Tarjeta Visa,21,VIS INTE AV,10000280842
1,Tarjeta Credito Visa,71,VIS TEL CLAS,10000105210
1,Tarjeta Credito Visa,61,CENS CL,10000050211
12,Tarjeta Visa,84,VIS CLS CS,10000056272
1,Tarjeta Credito Visa,61,CENS CL,10000287469
1,Tarjeta Credito Visa,61,CENS CL,10000125360
12,Tarjeta Visa,36,VIS PLAV,10000272223
12,Tarjeta Visa,21,VIS INTE AV,10000038484
3,Prestamos,732,Rotativo,10000196985
1,Tarjeta Credito Visa,62,CENS G,10000288090
